# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	80256	81986	+					recJ	66887059	ISN38_RS00370	1731		old_locus_tag=ISN38_00370
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	80256	81986	+	WP_058359163.1	WP_058359163.1		single-stranded-DNA-specific exonuclease RecJ	recJ	66887059	ISN38_RS00370	1731	576	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	82093	82461	-						66887060	ISN38_RS00375	369		old_locus_tag=ISN38_00375
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	82093	82461	-	WP_003472168.1	WP_003472168.1		hypothetical protein		66887060	ISN38_RS00375	369	122	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	82752	83105	+						66887061	ISN38_RS00380	354		old_locus_tag=ISN38_00380
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	82752	83105	+	WP_206711992.1	WP_206711992.1		DUF3653 domain-containing protein		66887061	ISN38_RS00380	354	117	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	83666	83977	-						66887062	ISN38_RS00385	312		old_locus_tag=ISN38_00385
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	83666	83977	-	WP_206711993.1	WP_206711993.1		hypothetical protein		66887062	ISN38_RS00385	312	103	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	84081	85211	-						66887063	ISN38_RS00390	1131		old_locus_tag=ISN38_00390
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	84081	85211	-	WP_206711994.1	WP_206711994.1		zonular occludens toxin		66887063	ISN38_RS00390	1131	376	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	85213	85506	-						66887064	ISN38_RS00395	294		old_locus_tag=ISN38_00395
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	85213	85506	-	WP_206711995.1	WP_206711995.1		DUF2523 domain-containing protein		66887064	ISN38_RS00395	294	97	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	85508	86290	-						66887065	ISN38_RS00400	783		old_locus_tag=ISN38_00400
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	85508	86290	-	WP_206711996.1	WP_206711996.1		hypothetical protein		66887065	ISN38_RS00400	783	260	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	87001	87231	-						66887066	ISN38_RS00405	231		old_locus_tag=ISN38_00405
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	87001	87231	-	WP_206711997.1	WP_206711997.1		hypothetical protein		66887066	ISN38_RS00405	231	76	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	87486	87788	-						66887067	ISN38_RS00410	303		old_locus_tag=ISN38_00410
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	87486	87788	-	WP_206711998.1	WP_206711998.1		single-stranded DNA-binding protein		66887067	ISN38_RS00410	303	100	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	87793	88884	-						66887068	ISN38_RS00415	1092		old_locus_tag=ISN38_00415
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	87793	88884	-	WP_206711999.1	WP_206711999.1		replication initiation factor domain-containing protein		66887068	ISN38_RS00415	1092	363	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	88877	89140	-						66887069	ISN38_RS00420	264		old_locus_tag=ISN38_00420
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	88877	89140	-	WP_206712000.1	WP_206712000.1		hypothetical protein		66887069	ISN38_RS00420	264	87	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	89158	89364	-						66887070	ISN38_RS00425	207		old_locus_tag=ISN38_00425
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	89158	89364	-	WP_206712001.1	WP_206712001.1		hypothetical protein		66887070	ISN38_RS00425	207	68	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	89501	89938	+						66887071	ISN38_RS00430	438		old_locus_tag=ISN38_00430
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	89501	89938	+	WP_206712002.1	WP_206712002.1		DUF3693 domain-containing protein		66887071	ISN38_RS00430	438	145	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	90073	91017	-						66887072	ISN38_RS00435	945		old_locus_tag=ISN38_00435
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	90073	91017	-	WP_080964775.1	WP_080964775.1		DNA-binding protein		66887072	ISN38_RS00435	945	314	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	91122	92210	+						66887073	ISN38_RS00440	1089		old_locus_tag=ISN38_00440
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	91122	92210	+	WP_047324924.1	WP_047324924.1		site-specific integrase		66887073	ISN38_RS00440	1089	362	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	92298	94328	+						66887074	ISN38_RS00445	2031		old_locus_tag=ISN38_00445
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	92298	94328	+	WP_047324923.1	WP_047324923.1		AAA family ATPase		66887074	ISN38_RS00445	2031	676	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	94325	96259	+						66887075	ISN38_RS00450	1935		old_locus_tag=ISN38_00450
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	94325	96259	+	WP_058361713.1	WP_058361713.1		UvrD-helicase domain-containing protein		66887075	ISN38_RS00450	1935	644	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	96593	97045	-						66887076	ISN38_RS00455	453		old_locus_tag=ISN38_00455
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	96593	97045	-	WP_196479582.1	WP_196479582.1		hypothetical protein		66887076	ISN38_RS00455	453	150	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	97006	97811	-						66887077	ISN38_RS00460	806		old_locus_tag=ISN38_00460
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	97006	97811	-	WP_108084546.1	WP_108084546.1		IS5 family transposase		66887077	ISN38_RS00460	807	268	ribosomal_slippage
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	99221	99940	-						66887079	ISN38_RS00470	720		old_locus_tag=ISN38_00470
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	99221	99940	-	WP_206712003.1	WP_206712003.1		hypothetical protein		66887079	ISN38_RS00470	720	239	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	99993	100130	-						66887080	ISN38_RS00475	138		old_locus_tag=ISN38_00475
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	99993	100130	-	WP_155604502.1	WP_155604502.1		hypothetical protein		66887080	ISN38_RS00475	138	45	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	100140	101275	-						66887081	ISN38_RS00480	1136		old_locus_tag=ISN38_00480
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	100140	101275	-	WP_206712004.1	WP_206712004.1		IS3 family transposase		66887081	ISN38_RS00480	1137	378	ribosomal_slippage
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	101619	102899	+						66887082	ISN38_RS00485	1281		old_locus_tag=ISN38_00485
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	101619	102899	+	WP_206712005.1	WP_206712005.1		phospholipase D-like domain-containing protein		66887082	ISN38_RS00485	1281	426	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	103147	104100	-						66887083	ISN38_RS00490	954		old_locus_tag=ISN38_00490
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	103147	104100	-	WP_058358676.1	WP_058358676.1		TauD/TfdA family dioxygenase		66887083	ISN38_RS00490	954	317	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	104299	105882	+						66887084	ISN38_RS00495	1584		old_locus_tag=ISN38_00495
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	104299	105882	+	WP_003468465.1	WP_003468465.1		MBL fold metallo-hydrolase		66887084	ISN38_RS00495	1584	527	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	106040	106441	+						66887085	ISN38_RS00500	402		old_locus_tag=ISN38_00500
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	106040	106441	+	WP_003468467.1	WP_003468467.1		MBL fold metallo-hydrolase		66887085	ISN38_RS00500	402	133	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	106677	106895	-						66887086	ISN38_RS00505	219		old_locus_tag=ISN38_00505
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	106677	106895	-	WP_003468470.1	WP_003468470.1		MbtH family NRPS accessory protein		66887086	ISN38_RS00505	219	72	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	106994	108709	-						66887087	ISN38_RS00510	1716		old_locus_tag=ISN38_00510
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	106994	108709	-	WP_003468472.1	WP_003468472.1		cyclic peptide export ABC transporter		66887087	ISN38_RS00510	1716	571	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	108786	109583	-						66887088	ISN38_RS00515	798		old_locus_tag=ISN38_00515
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	108786	109583	-	WP_230839166.1	WP_230839166.1		enoyl-CoA hydratase-related protein		66887088	ISN38_RS00515	798	265	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	109580	110926	-						66887089	ISN38_RS00520	1347		old_locus_tag=ISN38_00520
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	109580	110926	-	WP_155616925.1	WP_155616925.1		PLP-dependent aminotransferase family protein		66887089	ISN38_RS00520	1347	448	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	110923	112200	-						66887090	ISN38_RS00525	1278		old_locus_tag=ISN38_00525
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	110923	112200	-	WP_047324914.1	WP_047324914.1		enoyl-CoA hydratase/isomerase family protein		66887090	ISN38_RS00525	1278	425	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	112197	112940	-						66887091	ISN38_RS00530	744		old_locus_tag=ISN38_00530
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	112197	112940	-	WP_038237601.1	WP_038237601.1		enoyl-CoA hydratase		66887091	ISN38_RS00530	744	247	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	112981	114075	-						66887092	ISN38_RS00535	1095		old_locus_tag=ISN38_00535
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	112981	114075	-	WP_003468490.1	WP_003468490.1		type III polyketide synthase		66887092	ISN38_RS00535	1095	364	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	114521	129001	+						66887093	ISN38_RS00540	14481		old_locus_tag=ISN38_00540
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	114521	129001	+	WP_206712006.1	WP_206712006.1		non-ribosomal peptide synthetase		66887093	ISN38_RS00540	14481	4826	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	129025	151377	+						66887094	ISN38_RS00545	22353		old_locus_tag=ISN38_00545
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	129025	151377	+	WP_206712007.1	WP_206712007.1		non-ribosomal peptide synthase/polyketide synthase		66887094	ISN38_RS00545	22353	7450	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	151383	170639	+						66887095	ISN38_RS00550	19257		old_locus_tag=ISN38_00550
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	151383	170639	+	WP_206712008.1	WP_206712008.1		non-ribosomal peptide synthase/polyketide synthase		66887095	ISN38_RS00550	19257	6418	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	170889	173561	+						66887096	ISN38_RS00555	2673		old_locus_tag=ISN38_00555
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	170889	173561	+	WP_206712009.1	WP_206712009.1		condensation domain-containing protein		66887096	ISN38_RS00555	2673	890	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	173889	175772	+						66887097	ISN38_RS00560	1884		old_locus_tag=ISN38_00560
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	173889	175772	+	WP_206712010.1	WP_206712010.1		amino acid adenylation domain-containing protein		66887097	ISN38_RS00560	1884	627	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	176037	177047	-						66887098	ISN38_RS00565	1011		old_locus_tag=ISN38_00565
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	176037	177047	-	WP_230811686.1	WP_230811686.1		helix-turn-helix domain-containing protein		66887098	ISN38_RS00565	1011	336	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	177538	178044	+						66887099	ISN38_RS00570	507		old_locus_tag=ISN38_00570
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	177538	178044	+	WP_047324911.1	WP_047324911.1		VOC family protein		66887099	ISN38_RS00570	507	168	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	178063	179388	+						66887100	ISN38_RS00575	1326		old_locus_tag=ISN38_00575
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	178063	179388	+	WP_241753972.1	WP_241753972.1		PLP-dependent aminotransferase family protein		66887100	ISN38_RS00575	1326	441	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	179535	180671	-						66887101	ISN38_RS00580	1137		old_locus_tag=ISN38_00580
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	179535	180671	-	WP_058358684.1	WP_058358684.1		alpha-hydroxy-acid oxidizing protein		66887101	ISN38_RS00580	1137	378	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	180988	181554	+						66887102	ISN38_RS00585	567		old_locus_tag=ISN38_00585
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	180988	181554	+	WP_230938570.1	WP_230938570.1		aminotransferase class III-fold pyridoxal phosphate-dependent enzyme		66887102	ISN38_RS00585	567	188	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	182449	183774	-						66887103	ISN38_RS00590	1326		old_locus_tag=ISN38_00590
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	182449	183774	-	WP_003470263.1	WP_003470263.1		glycoside hydrolase family 10 protein		66887103	ISN38_RS00590	1326	441	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	184161	184436	+						66887104	ISN38_RS00595	276		old_locus_tag=ISN38_00595
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	184161	184436	+	WP_003470262.1	WP_003470262.1		hypothetical protein		66887104	ISN38_RS00595	276	91	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	184673	185824	+						66887105	ISN38_RS00600	1152		old_locus_tag=ISN38_00600
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	184673	185824	+	WP_058358685.1	WP_058358685.1		SPFH domain-containing protein		66887105	ISN38_RS00600	1152	383	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	185844	187211	+						66887106	ISN38_RS00605	1368		old_locus_tag=ISN38_00605
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	185844	187211	+	WP_206712011.1	WP_206712011.1		TFIIB-type zinc ribbon-containing protein		66887106	ISN38_RS00605	1368	455	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	187208	187459	+						66887107	ISN38_RS00610	252		old_locus_tag=ISN38_00610
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	187208	187459	+	WP_003470259.1	WP_003470259.1		hypothetical protein		66887107	ISN38_RS00610	252	83	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	187515	187751	+						66887108	ISN38_RS00615	237		old_locus_tag=ISN38_00615
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	187515	187751	+	WP_058362117.1	WP_058362117.1		hypothetical protein		66887108	ISN38_RS00615	237	78	
gene	pseudogene	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	188102	189460	+						66887109	ISN38_RS00620	1359		partial;pseudo;old_locus_tag=ISN38_00620
CDS	without_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	188102	189460	+				efflux RND transporter permease subunit		66887109	ISN38_RS00620	1359		partial;pseudo
gene	tRNA	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	189565	189640	-						66887110	ISN38_RS00625	76		old_locus_tag=ISN38_00625
tRNA		GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	189565	189640	-				tRNA-Glu		66887110	ISN38_RS00625	76		anticodon=TTC
gene	tRNA	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	189688	189763	-						66887111	ISN38_RS00630	76		old_locus_tag=ISN38_00630
tRNA		GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	189688	189763	-				tRNA-Ala		66887111	ISN38_RS00630	76		anticodon=GGC
gene	tRNA	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	189869	189944	-						66887112	ISN38_RS00635	76		old_locus_tag=ISN38_00635
tRNA		GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	189869	189944	-				tRNA-Glu		66887112	ISN38_RS00635	76		anticodon=TTC
gene	tRNA	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	189993	190068	-						66887113	ISN38_RS00640	76		old_locus_tag=ISN38_00640
tRNA		GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	189993	190068	-				tRNA-Ala		66887113	ISN38_RS00640	76		anticodon=GGC
gene	tRNA	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	190603	190689	-						66887114	ISN38_RS00645	87		old_locus_tag=ISN38_00645
tRNA		GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	190603	190689	-				tRNA-Leu		66887114	ISN38_RS00645	87		anticodon=CAA
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	190825	191205	+						66887115	ISN38_RS00650	381		old_locus_tag=ISN38_00650
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	190825	191205	+	WP_003470256.1	WP_003470256.1		response regulator		66887115	ISN38_RS00650	381	126	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	191324	195166	+						66887116	ISN38_RS00655	3843		old_locus_tag=ISN38_00655
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	191324	195166	+	WP_230938285.1	WP_230938285.1		PAS domain-containing protein		66887116	ISN38_RS00655	3843	1280	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	195217	197574	-						66887117	ISN38_RS00660	2358		old_locus_tag=ISN38_00660
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	195217	197574	-	WP_058358689.1	WP_058358689.1		RNA-binding transcriptional accessory protein		66887117	ISN38_RS00660	2358	785	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	197704	199332	-						66887118	ISN38_RS00665	1629		old_locus_tag=ISN38_00665
CDS	with_protein	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	197704	199332	-	WP_206712013.1	WP_206712013.1		histidine kinase famiy protein		66887118	ISN38_RS00665	1629	542	
gene	protein_coding	GCF_017301775.1	Primary Assembly	chromosome		NZ_CP063993.1	199408	199623	-						66887119	ISN38_RS00670	216		old_locus_tag=ISN38_00670
