# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	96226	96681	+	WP_119130053.1	WP_119130053.1		NUDIX domain-containing protein			H7A86_RS00385	456	151	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	97053	98129	+							H7A86_RS00390	1077		old_locus_tag=XSP_000079
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	97053	98129	+	WP_180707979.1	WP_180707979.1		alpha/beta hydrolase			H7A86_RS00390	1077	358	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	98232	98630	+							H7A86_RS00395	399		old_locus_tag=XSP_000080
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	98232	98630	+	WP_104586097.1	WP_104586097.1		host attachment protein			H7A86_RS00395	399	132	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	98652	98975	+							H7A86_RS00400	324		old_locus_tag=XSP_000081
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	98652	98975	+	WP_119130054.1	WP_119130054.1		thioredoxin family protein			H7A86_RS00400	324	107	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	99061	99261	-							H7A86_RS00405	201		old_locus_tag=XSP_000082
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	99061	99261	-	WP_147421284.1	WP_147421284.1		hypothetical protein			H7A86_RS00405	201	66	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	99343	100833	+					proP		H7A86_RS00410	1491		old_locus_tag=XSP_000083
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	99343	100833	+	WP_119130055.1	WP_119130055.1		glycine betaine/L-proline transporter ProP	proP		H7A86_RS00410	1491	496	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	100963	101427	-							H7A86_RS00415	465		old_locus_tag=XSP_000084
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	100963	101427	-	WP_119130586.1	WP_119130586.1		SRPBCC domain-containing protein			H7A86_RS00415	465	154	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	101598	102386	+							H7A86_RS00420	789		old_locus_tag=XSP_000085
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	101598	102386	+	WP_119130588.1	WP_119130588.1		EcsC family protein			H7A86_RS00420	789	262	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	102482	102838	-							H7A86_RS00425	357		old_locus_tag=XSP_000086
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	102482	102838	-	WP_126941963.1	WP_126941963.1		hypothetical protein			H7A86_RS00425	357	118	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	103022	103666	+							H7A86_RS00430	645		old_locus_tag=XSP_000087
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	103022	103666	+	WP_119130056.1	WP_119130056.1		DUF938 domain-containing protein			H7A86_RS00430	645	214	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	103794	105554	-							H7A86_RS00435	1761		old_locus_tag=XSP_000088
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	103794	105554	-	WP_119130057.1	WP_119130057.1		carboxypeptidase regulatory-like domain-containing protein			H7A86_RS00435	1761	586	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	105551	107827	-							H7A86_RS00440	2277		old_locus_tag=XSP_000089
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	105551	107827	-	WP_180707980.1	WP_180707980.1		hypothetical protein			H7A86_RS00440	2277	758	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	107824	109011	-							H7A86_RS00445	1188		old_locus_tag=XSP_000090
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	107824	109011	-	WP_119130059.1	WP_119130059.1		BatA domain-containing protein			H7A86_RS00445	1188	395	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	109055	109951	-							H7A86_RS00450	897		old_locus_tag=XSP_000091
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	109055	109951	-	WP_119130590.1	WP_119130590.1		DUF58 domain-containing protein			H7A86_RS00450	897	298	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	109965	110957	-							H7A86_RS00455	993		old_locus_tag=XSP_000092
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	109965	110957	-	WP_119130060.1	WP_119130060.1		MoxR family ATPase			H7A86_RS00455	993	330	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	111209	112021	-							H7A86_RS00460	813		old_locus_tag=XSP_000093
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	111209	112021	-	WP_119130061.1	WP_119130061.1		DUF4159 domain-containing protein			H7A86_RS00460	813	270	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	112018	113352	-							H7A86_RS00465	1335		old_locus_tag=XSP_000094
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	112018	113352	-	WP_119130062.1	WP_119130062.1		TldD/PmbA family protein			H7A86_RS00465	1335	444	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	113367	115001	-							H7A86_RS00470	1635		old_locus_tag=XSP_000095
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	113367	115001	-	WP_180707981.1	WP_180707981.1		TldD/PmbA family protein			H7A86_RS00470	1635	544	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	116166	117794	-							H7A86_RS00475	1629		old_locus_tag=XSP_000096
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	116166	117794	-	WP_180707982.1	WP_180707982.1		TldD/PmbA family protein			H7A86_RS00475	1629	542	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	117990	119144	-							H7A86_RS00480	1155		old_locus_tag=XSP_000097
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	117990	119144	-	WP_119130063.1	WP_119130063.1		epoxide hydrolase			H7A86_RS00480	1155	384	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	119146	120060	-							H7A86_RS00485	915		old_locus_tag=XSP_000098
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	119146	120060	-	WP_119130064.1	WP_119130064.1		NmrA family NAD(P)-binding protein			H7A86_RS00485	915	304	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	120238	120879	+							H7A86_RS00490	642		old_locus_tag=XSP_000099
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	120238	120879	+	WP_119130065.1	WP_119130065.1		TetR/AcrR family transcriptional regulator			H7A86_RS00490	642	213	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	121029	121283	-							H7A86_RS00495	255		old_locus_tag=XSP_000100
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	121029	121283	-	WP_119127223.1	WP_119127223.1		DUF2164 domain-containing protein			H7A86_RS00495	255	84	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	121403	121789	-							H7A86_RS00500	387		old_locus_tag=XSP_000101
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	121403	121789	-	WP_119130066.1	WP_119130066.1		hypothetical protein			H7A86_RS00500	387	128	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	121869	122336	-							H7A86_RS00505	468		old_locus_tag=XSP_000102
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	121869	122336	-	WP_050570510.1	WP_050570510.1		hypothetical protein			H7A86_RS00505	468	155	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	122649	123665	-							H7A86_RS00510	1017		old_locus_tag=XSP_000103
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	122649	123665	-	WP_119130067.1	WP_119130067.1		class 1 fructose-bisphosphatase			H7A86_RS00510	1017	338	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	123957	125159	-							H7A86_RS00515	1203		old_locus_tag=XSP_000104
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	123957	125159	-	WP_119130068.1	WP_119130068.1		aspartate/tyrosine/aromatic aminotransferase			H7A86_RS00515	1203	400	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	125316	127454	+							H7A86_RS00520	2139		old_locus_tag=XSP_000105
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	125316	127454	+	WP_180707983.1	WP_180707983.1		TonB-dependent receptor			H7A86_RS00520	2139	712	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	127755	128054	+							H7A86_RS00525	300		old_locus_tag=XSP_000106
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	127755	128054	+	WP_119130070.1	WP_119130070.1		hypothetical protein			H7A86_RS00525	300	99	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	128182	128562	+							H7A86_RS00530	381		old_locus_tag=XSP_000107
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	128182	128562	+	WP_115675556.1	WP_115675556.1		cupin domain-containing protein			H7A86_RS00530	381	126	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	128749	129240	+							H7A86_RS00535	492		old_locus_tag=XSP_000108
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	128749	129240	+	WP_180707984.1	WP_180707984.1		hypothetical protein			H7A86_RS00535	492	163	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	129598	131493	-							H7A86_RS00545	1896		old_locus_tag=XSP_000110
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	129598	131493	-	WP_119130071.1	WP_119130071.1		sigma-54-dependent Fis family transcriptional regulator			H7A86_RS00545	1896	631	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	131733	133262	+							H7A86_RS00550	1530		old_locus_tag=XSP_000111
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	131733	133262	+	WP_119130072.1	WP_119130072.1		aldehyde dehydrogenase family protein			H7A86_RS00550	1530	509	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	133398	134426	+					adhP		H7A86_RS00555	1029		old_locus_tag=XSP_000112
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	133398	134426	+	WP_119130073.1	WP_119130073.1		alcohol dehydrogenase AdhP	adhP		H7A86_RS00555	1029	342	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	134448	134843	+							H7A86_RS00560	396		old_locus_tag=XSP_000113
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	134448	134843	+	WP_104584477.1	WP_104584477.1		DUF779 domain-containing protein			H7A86_RS00560	396	131	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	134894	135073	-							H7A86_RS00565	180		old_locus_tag=XSP_000114
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	134894	135073	-	WP_104584475.1	WP_104584475.1		hypothetical protein			H7A86_RS00565	180	59	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	135228	136187	+							H7A86_RS00570	960		old_locus_tag=XSP_000115
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	135228	136187	+	WP_104650497.1	WP_104650497.1		Ku protein			H7A86_RS00570	960	319	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	136197	138953	+					ligD		H7A86_RS00575	2757		old_locus_tag=XSP_000116
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	136197	138953	+	WP_119130074.1	WP_119130074.1		DNA ligase D	ligD		H7A86_RS00575	2757	918	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	139329	140489	-					lldD		H7A86_RS00580	1161		old_locus_tag=XSP_000117
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	139329	140489	-	WP_119130075.1	WP_119130075.1		FMN-dependent L-lactate dehydrogenase LldD	lldD		H7A86_RS00580	1161	386	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	140734	141837	+							H7A86_RS00585	1104		old_locus_tag=XSP_000118
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	140734	141837	+	WP_232099163.1	WP_232099163.1		histidine kinase			H7A86_RS00585	1104	367	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	141834	142466	+							H7A86_RS00590	633		old_locus_tag=XSP_000119
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	141834	142466	+	WP_104584465.1	WP_104584465.1		response regulator transcription factor			H7A86_RS00590	633	210	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	142768	143217	+							H7A86_RS00595	450		old_locus_tag=XSP_000120
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	142768	143217	+	WP_232099165.1	WP_232099165.1		hypothetical protein			H7A86_RS00595	450	149	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	143513	143917	-							H7A86_RS00600	405		old_locus_tag=XSP_000121
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	143513	143917	-	WP_104584463.1	WP_104584463.1		hypothetical protein			H7A86_RS00600	405	134	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	143914	147264	-							H7A86_RS00605	3351		old_locus_tag=XSP_000122
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	143914	147264	-	WP_119130077.1	WP_119130077.1		winged helix-turn-helix domain-containing protein			H7A86_RS00605	3351	1116	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	147675	148883	+							H7A86_RS00610	1209		old_locus_tag=XSP_000123
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	147675	148883	+	WP_119130078.1	WP_119130078.1		trans-2-enoyl-CoA reductase family protein			H7A86_RS00610	1209	402	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	149160	150182	-							H7A86_RS00615	1023		old_locus_tag=XSP_000124
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	149160	150182	-	WP_104584457.1	WP_104584457.1		sugar kinase			H7A86_RS00615	1023	340	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	150468	153236	+							H7A86_RS00620	2769		old_locus_tag=XSP_000125
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	150468	153236	+	WP_115675567.1	WP_115675567.1		TonB-dependent receptor			H7A86_RS00620	2769	922	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	153466	156663	+							H7A86_RS00625	3198		old_locus_tag=XSP_000126
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	153466	156663	+	WP_119130079.1	WP_119130079.1		TonB-dependent receptor			H7A86_RS00625	3198	1065	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	156676	157653	+							H7A86_RS00630	978		old_locus_tag=XSP_000127
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	156676	157653	+	WP_119130080.1	WP_119130080.1		pectinesterase family protein			H7A86_RS00630	978	325	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	157653	158696	+					pelA		H7A86_RS00635	1044		old_locus_tag=XSP_000128
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	157653	158696	+	WP_119130081.1	WP_119130081.1		pectate lyase	pelA		H7A86_RS00635	1044	347	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	158758	162726	+							H7A86_RS00640	3969		old_locus_tag=XSP_000129
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	158758	162726	+	WP_232099166.1	WP_232099166.1		LamG domain-containing protein			H7A86_RS00640	3969	1322	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	162832	163560	+							H7A86_RS00645	729		old_locus_tag=XSP_000130
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	162832	163560	+	WP_147421285.1	WP_147421285.1		hypothetical protein			H7A86_RS00645	729	242	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	163640	164326	+							H7A86_RS00650	687		old_locus_tag=XSP_000131
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	163640	164326	+	WP_147421286.1	WP_147421286.1		hypothetical protein			H7A86_RS00650	687	228	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	164399	165265	+							H7A86_RS00655	867		old_locus_tag=XSP_000132
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	164399	165265	+	WP_119130082.1	WP_119130082.1		nucleotide-binding protein			H7A86_RS00655	867	288	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	166275	167987	+							H7A86_RS20780	1713		
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	166275	167987	+	WP_197944245.1	WP_197944245.1		HNH endonuclease			H7A86_RS20780	1713	570	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	168363	168716	+							H7A86_RS00665	354		old_locus_tag=XSP_000134
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	168363	168716	+	WP_119130083.1	WP_119130083.1		type I toxin-antitoxin system SymE family toxin			H7A86_RS00665	354	117	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	168771	169505	+							H7A86_RS00670	735		old_locus_tag=XSP_000135
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	168771	169505	+	WP_232099168.1	WP_232099168.1		RNA polymerase sigma factor			H7A86_RS00670	735	244	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	169632	174278	+							H7A86_RS00675	4647		old_locus_tag=XSP_000136
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	169632	174278	+	WP_232099170.1	WP_232099170.1		RHS repeat protein			H7A86_RS00675	4647	1548	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	174275	174718	+							H7A86_RS20835	444		
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	174275	174718	+	WP_232099172.1	WP_232099172.1		hypothetical protein			H7A86_RS20835	444	147	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	174871	175230	+							H7A86_RS00680	360		old_locus_tag=XSP_000137
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	174871	175230	+	WP_147421287.1	WP_147421287.1		hypothetical protein			H7A86_RS00680	360	119	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	175525	175749	+							H7A86_RS00685	225		old_locus_tag=XSP_000138
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	175525	175749	+	WP_119130084.1	WP_119130084.1		hypothetical protein			H7A86_RS00685	225	74	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	176112	176357	-							H7A86_RS00690	246		old_locus_tag=XSP_000139
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	176112	176357	-	WP_180707986.1	WP_180707986.1		hypothetical protein			H7A86_RS00690	246	81	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	176718	177344	+							H7A86_RS00695	627		old_locus_tag=XSP_000140
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	176718	177344	+	WP_232099174.1	WP_232099174.1		hypothetical protein			H7A86_RS00695	627	208	
