# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	without_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	92912	93093	-				hypothetical protein			EBN15_RS20235	182		pseudo
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	93608	94141	+							EBN15_RS00410	534		old_locus_tag=EBN15_00420
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	93608	94141	+	WP_208800435.1	WP_208800435.1		DUF3800 domain-containing protein			EBN15_RS00410	534	177	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	94346	94678	-							EBN15_RS00415	333		old_locus_tag=EBN15_00425
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	94346	94678	-	WP_104603496.1	WP_104603496.1		hypothetical protein			EBN15_RS00415	333	110	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	95278	95607	+							EBN15_RS00420	330		old_locus_tag=EBN15_00430
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	95278	95607	+	WP_159406427.1	WP_159406427.1		DUF1778 domain-containing protein			EBN15_RS00420	330	109	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	95555	96100	+							EBN15_RS00425	546		old_locus_tag=EBN15_00435
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	95555	96100	+	WP_159406428.1	WP_159406428.1		GNAT family N-acetyltransferase			EBN15_RS00425	546	181	
gene	pseudogene	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	96167	96370	+							EBN15_RS00430	204		partial;pseudo;old_locus_tag=EBN15_00440
CDS	without_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	96167	96370	+				IS4 family transposase			EBN15_RS00430	204		partial;pseudo
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	97053	98171	+							EBN15_RS00435	1119		old_locus_tag=EBN15_00450
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	97053	98171	+	WP_159406429.1	WP_159406429.1		ISL3 family transposase			EBN15_RS00435	1119	372	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	98944	100986	+							EBN15_RS00440	2043		old_locus_tag=EBN15_00460
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	98944	100986	+	WP_159407893.1	WP_159407893.1		TonB-dependent receptor			EBN15_RS00440	2043	680	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	101328	102113	+							EBN15_RS00445	786		old_locus_tag=EBN15_00465
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	101328	102113	+	WP_223214377.1	WP_223214377.1		pseudouridylate synthase			EBN15_RS00445	786	261	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	102547	103026	+							EBN15_RS00450	480		old_locus_tag=EBN15_00470
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	102547	103026	+	WP_104603517.1	WP_104603517.1		nuclear transport factor 2 family protein			EBN15_RS00450	480	159	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	103263	103718	-							EBN15_RS00455	456		old_locus_tag=EBN15_00475
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	103263	103718	-	WP_167526790.1	WP_167526790.1		hypothetical protein			EBN15_RS00455	456	151	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	104026	104427	+							EBN15_RS00460	402		old_locus_tag=EBN15_00480
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	104026	104427	+	WP_104603490.1	WP_104603490.1		DUF2384 domain-containing protein			EBN15_RS00460	402	133	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	104438	106054	-							EBN15_RS00465	1617		old_locus_tag=EBN15_00485
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	104438	106054	-	WP_159406430.1	WP_159406430.1		enterochelin esterase			EBN15_RS00465	1617	538	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	106277	106501	-							EBN15_RS00470	225		
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	106277	106501	-	WP_158251447.1	WP_158251447.1		hypothetical protein			EBN15_RS00470	225	74	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	106539	107096	+							EBN15_RS00475	558		old_locus_tag=EBN15_00490
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	106539	107096	+	WP_167526791.1	WP_167526791.1		hypothetical protein			EBN15_RS00475	558	185	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	107305	108417	-							EBN15_RS00480	1113		old_locus_tag=EBN15_00495
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	107305	108417	-	WP_104603487.1	WP_104603487.1		type II toxin-antitoxin system RelE/ParE family toxin			EBN15_RS00480	1113	370	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	108404	108610	-							EBN15_RS00485	207		old_locus_tag=EBN15_00500
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	108404	108610	-	WP_104603486.1	WP_104603486.1		hypothetical protein			EBN15_RS00485	207	68	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	108842	109369	+							EBN15_RS00490	528		old_locus_tag=EBN15_00505
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	108842	109369	+	WP_159406431.1	WP_159406431.1		hypothetical protein			EBN15_RS00490	528	175	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	109393	110658	-							EBN15_RS00495	1266		old_locus_tag=EBN15_00510
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	109393	110658	-	WP_167526792.1	WP_167526792.1		phospholipase D-like domain-containing protein			EBN15_RS00495	1266	421	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	110859	111410	+							EBN15_RS00500	552		old_locus_tag=EBN15_00515
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	110859	111410	+	WP_159406432.1	WP_159406432.1		YdeI/OmpD-associated family protein			EBN15_RS00500	552	183	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	111602	112963	+							EBN15_RS00505	1362		old_locus_tag=EBN15_00520
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	111602	112963	+	WP_104603484.1	WP_104603484.1		MFS transporter			EBN15_RS00505	1362	453	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	113231	114016	-							EBN15_RS00510	786		old_locus_tag=EBN15_00525
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	113231	114016	-	WP_104603483.1	WP_104603483.1		DUF1868 domain-containing protein			EBN15_RS00510	786	261	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	114027	116618	-							EBN15_RS00515	2592		old_locus_tag=EBN15_00530
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	114027	116618	-	WP_223214378.1	WP_223214378.1		TonB-dependent receptor			EBN15_RS00515	2592	863	
gene	pseudogene	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	116794	117951	+							EBN15_RS00520	1158		pseudo;old_locus_tag=EBN15_00535
CDS	without_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	116794	117951	+				ROK family protein			EBN15_RS00520	1158		pseudo
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	118092	120242	+							EBN15_RS00525	2151		old_locus_tag=EBN15_00540
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	118092	120242	+	WP_159406433.1	WP_159406433.1		glycerophosphodiester phosphodiesterase family protein			EBN15_RS00525	2151	716	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	120322	121806	-							EBN15_RS00530	1485		old_locus_tag=EBN15_00545
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	120322	121806	-	WP_159406434.1	WP_159406434.1		ribonuclease H-like domain-containing protein			EBN15_RS00530	1485	494	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	121803	124298	-							EBN15_RS00535	2496		old_locus_tag=EBN15_00550
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	121803	124298	-	WP_167526793.1	WP_167526793.1		DEAD/DEAH box helicase			EBN15_RS00535	2496	831	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	124471	125133	+							EBN15_RS00540	663		old_locus_tag=EBN15_00555
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	124471	125133	+	WP_167526794.1	WP_167526794.1		hemolysin III family protein			EBN15_RS00540	663	220	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	125215	126087	-							EBN15_RS00545	873		old_locus_tag=EBN15_00560
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	125215	126087	-	WP_104603480.1	WP_104603480.1		Dam family site-specific DNA-(adenine-N6)-methyltransferase			EBN15_RS00545	873	290	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	126145	126381	+							EBN15_RS00550	237		old_locus_tag=EBN15_00565
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	126145	126381	+	WP_104603479.1	WP_104603479.1		helix-turn-helix domain-containing protein			EBN15_RS00550	237	78	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	126399	127343	+							EBN15_RS00555	945		old_locus_tag=EBN15_00570
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	126399	127343	+	WP_208800436.1	WP_208800436.1		hypothetical protein			EBN15_RS00555	945	314	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	127529	127954	+							EBN15_RS00560	426		old_locus_tag=EBN15_00575
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	127529	127954	+	WP_104603477.1	WP_104603477.1		hypothetical protein			EBN15_RS00560	426	141	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	127965	128414	+							EBN15_RS00565	450		old_locus_tag=EBN15_00580
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	127965	128414	+	WP_167526795.1	WP_167526795.1		3-dehydroquinate dehydratase			EBN15_RS00565	450	149	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	128395	128622	+							EBN15_RS00570	228		old_locus_tag=EBN15_00585
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	128395	128622	+	WP_104603476.1	WP_104603476.1		hypothetical protein			EBN15_RS00570	228	75	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	128707	129261	-							EBN15_RS00575	555		old_locus_tag=EBN15_00590
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	128707	129261	-	WP_104603475.1	WP_104603475.1		AAA family ATPase			EBN15_RS00575	555	184	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	129419	130801	+							EBN15_RS00580	1383		old_locus_tag=EBN15_00595
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	129419	130801	+	WP_159406435.1	WP_159406435.1		MFS transporter			EBN15_RS00580	1383	460	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	130804	133203	+							EBN15_RS00585	2400		old_locus_tag=EBN15_00600
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	130804	133203	+	WP_159406436.1	WP_159406436.1		NdvB protein			EBN15_RS00585	2400	799	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	133442	136891	+							EBN15_RS00590	3450		old_locus_tag=EBN15_00605
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	133442	136891	+	WP_159406437.1	WP_159406437.1		hybrid sensor histidine kinase/response regulator			EBN15_RS00590	3450	1149	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	137042	137617	-							EBN15_RS00595	576		old_locus_tag=EBN15_00610
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	137042	137617	-	WP_104603473.1	WP_104603473.1		manganese efflux pump MntP family protein			EBN15_RS00595	576	191	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	137929	138705	-							EBN15_RS00600	777		old_locus_tag=EBN15_00615
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	137929	138705	-	WP_104603472.1	WP_104603472.1		IclR family transcriptional regulator			EBN15_RS00600	777	258	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	138887	140188	+					fucP		EBN15_RS00605	1302		old_locus_tag=EBN15_00620
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	138887	140188	+	WP_104603471.1	WP_104603471.1		L-fucose:H+ symporter permease	fucP		EBN15_RS00605	1302	433	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	140191	140550	+							EBN15_RS00610	360		old_locus_tag=EBN15_00625
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	140191	140550	+	WP_167526796.1	WP_167526796.1		L-fucose mutarotase			EBN15_RS00610	360	119	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	140861	142183	-							EBN15_RS00615	1323		old_locus_tag=EBN15_00630
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	140861	142183	-	WP_104603470.1	WP_104603470.1		L-fuconate dehydratase			EBN15_RS00615	1323	440	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	142365	143222	-							EBN15_RS00620	858		old_locus_tag=EBN15_00635
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	142365	143222	-	WP_159406438.1	WP_159406438.1		fumarylacetoacetate hydrolase family protein			EBN15_RS00620	858	285	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	143279	144049	-							EBN15_RS00625	771		old_locus_tag=EBN15_00640
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	143279	144049	-	WP_159406439.1	WP_159406439.1		SDR family oxidoreductase			EBN15_RS00625	771	256	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	144046	144918	-							EBN15_RS00630	873		old_locus_tag=EBN15_00645
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	144046	144918	-	WP_104603467.1	WP_104603467.1		amidohydrolase family protein			EBN15_RS00630	873	290	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	144915	145916	-							EBN15_RS00635	1002		old_locus_tag=EBN15_00650
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	144915	145916	-	WP_104603466.1	WP_104603466.1		aldo/keto reductase			EBN15_RS00635	1002	333	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	146451	146654	-							EBN15_RS00640	204		old_locus_tag=EBN15_00655
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	146451	146654	-	WP_104603465.1	WP_104603465.1		hypothetical protein			EBN15_RS00640	204	67	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	146658	147221	-							EBN15_RS00645	564		old_locus_tag=EBN15_00660
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	146658	147221	-	WP_208800558.1	WP_208800558.1		TlpA family protein disulfide reductase			EBN15_RS00645	564	187	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	147634	148302	-							EBN15_RS00650	669		old_locus_tag=EBN15_00670
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	147634	148302	-	WP_104603462.1	WP_104603462.1		response regulator transcription factor			EBN15_RS00650	669	222	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	148615	150558	-					acs		EBN15_RS00655	1944		old_locus_tag=EBN15_00675
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	148615	150558	-	WP_159406440.1	WP_159406440.1		acetate--CoA ligase	acs		EBN15_RS00655	1944	647	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	150855	152240	+							EBN15_RS00660	1386		old_locus_tag=EBN15_00680
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	150855	152240	+	WP_167526797.1	WP_167526797.1		hypothetical protein			EBN15_RS00660	1386	461	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	152313	152630	+							EBN15_RS00665	318		old_locus_tag=EBN15_00685
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	152313	152630	+	WP_104603460.1	WP_104603460.1		DUF485 domain-containing protein			EBN15_RS00665	318	105	
gene	pseudogene	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	152627	154351	+							EBN15_RS00670	1725		pseudo;old_locus_tag=EBN15_00690
CDS	without_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	152627	154351	+				cation acetate symporter			EBN15_RS00670	1725		pseudo
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	154839	155849	+							EBN15_RS00675	1011		old_locus_tag=EBN15_00695
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	154839	155849	+	WP_208800560.1	WP_208800560.1		glycerophosphodiester phosphodiesterase family protein			EBN15_RS00675	1011	336	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	155945	156817	+							EBN15_RS00680	873		old_locus_tag=EBN15_00700
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	155945	156817	+	WP_223214379.1	WP_223214379.1		peptidylprolyl isomerase			EBN15_RS00680	873	290	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	156941	157621	+							EBN15_RS00685	681		old_locus_tag=EBN15_00705
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	156941	157621	+	WP_223214380.1	WP_223214380.1		hypothetical protein			EBN15_RS00685	681	226	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	157634	158779	-							EBN15_RS00690	1146		old_locus_tag=EBN15_00710
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	157634	158779	-	WP_104603456.1	WP_104603456.1		ROK family transcriptional regulator			EBN15_RS00690	1146	381	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	159019	161568	+							EBN15_RS00695	2550		old_locus_tag=EBN15_00715
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	159019	161568	+	WP_223214381.1	WP_223214381.1		TonB-dependent receptor			EBN15_RS00695	2550	849	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	161558	162814	+							EBN15_RS00700	1257		old_locus_tag=EBN15_00720
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	161558	162814	+	WP_159406442.1	WP_159406442.1		phosphodiester glycosidase family protein			EBN15_RS00700	1257	418	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	162866	163645	+					xth		EBN15_RS00705	780		old_locus_tag=EBN15_00725
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	162866	163645	+	WP_159406443.1	WP_159406443.1		exodeoxyribonuclease III	xth		EBN15_RS00705	780	259	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	163642	164079	+							EBN15_RS00710	438		old_locus_tag=EBN15_00730
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	163642	164079	+	WP_104603452.1	WP_104603452.1		GFA family protein			EBN15_RS00710	438	145	
gene	protein_coding	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	164150	164401	-							EBN15_RS00715	252		old_locus_tag=EBN15_00735
CDS	with_protein	GCF_009883735.1	Primary Assembly	chromosome		NZ_CP033326.1	164150	164401	-	WP_104603451.1	WP_104603451.1		GlsB/YeaQ/YmgE family stress response membrane protein			EBN15_RS00715	252	83	
