# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	83513	85303	-							G4Q83_RS00395	1791		old_locus_tag=G4Q83_00400
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	83513	85303	-	WP_170069165.1	WP_170069165.1		glycoside hydrolase family 15 protein			G4Q83_RS00395	1791	596	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	85466	85999	-							G4Q83_RS22760	534		
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	85466	85999	-	WP_246432213.1	WP_246432213.1		hypothetical protein			G4Q83_RS22760	534	177	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	85954	86232	-							G4Q83_RS22765	279		
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	85954	86232	-	WP_246432214.1	WP_246432214.1		hypothetical protein			G4Q83_RS22765	279	92	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	86404	87882	-							G4Q83_RS00405	1479		old_locus_tag=G4Q83_00410
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	86404	87882	-	WP_246432215.1	WP_246432215.1		hypothetical protein			G4Q83_RS00405	1479	492	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	88713	92033	-							G4Q83_RS00410	3321		old_locus_tag=G4Q83_00415
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	88713	92033	-	WP_128420423.1	WP_128420423.1		ankyrin repeat domain-containing protein			G4Q83_RS00410	3321	1106	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	92026	92286	-							G4Q83_RS00415	261		old_locus_tag=G4Q83_00420
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	92026	92286	-	WP_128420424.1	WP_128420424.1		YcgL domain-containing protein			G4Q83_RS00415	261	86	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	92503	93702	+							G4Q83_RS00420	1200		old_locus_tag=G4Q83_00425
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	92503	93702	+	WP_128420437.1	WP_128420437.1		beta-ketoacyl-[acyl-carrier-protein] synthase family protein			G4Q83_RS00420	1200	399	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	93711	94487	+							G4Q83_RS00425	777		old_locus_tag=G4Q83_00430
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	93711	94487	+	WP_128420425.1	WP_128420425.1		beta-ketoacyl synthase chain length factor			G4Q83_RS00425	777	258	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	94484	95302	+							G4Q83_RS00430	819		old_locus_tag=G4Q83_00435
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	94484	95302	+	WP_128420426.1	WP_128420426.1		glycosyltransferase family 2 protein			G4Q83_RS00430	819	272	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	95299	96918	+							G4Q83_RS00435	1620		old_locus_tag=G4Q83_00440
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	95299	96918	+	WP_128420427.1	WP_128420427.1		NAD(P)/FAD-dependent oxidoreductase			G4Q83_RS00435	1620	539	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	96955	97308	-							G4Q83_RS00440	354		old_locus_tag=G4Q83_00445
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	96955	97308	-	WP_185817307.1	WP_185817307.1		hypothetical protein			G4Q83_RS00440	354	117	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	97387	97608	-							G4Q83_RS00445	222		old_locus_tag=G4Q83_00450
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	97387	97608	-	WP_128420429.1	WP_128420429.1		hypothetical protein			G4Q83_RS00445	222	73	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	97593	97847	-							G4Q83_RS00450	255		old_locus_tag=G4Q83_00455
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	97593	97847	-	WP_128420430.1	WP_128420430.1		hypothetical protein			G4Q83_RS00450	255	84	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	97921	98085	-							G4Q83_RS00455	165		old_locus_tag=G4Q83_00460
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	97921	98085	-	WP_185817308.1	WP_185817308.1		hypothetical protein			G4Q83_RS00455	165	54	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	98140	98877	-					fabG		G4Q83_RS00460	738		old_locus_tag=G4Q83_00465
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	98140	98877	-	WP_128420431.1	WP_128420431.1		3-oxoacyl-ACP reductase FabG	fabG		G4Q83_RS00460	738	245	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	99235	99957	+							G4Q83_RS00465	723		old_locus_tag=G4Q83_00470
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	99235	99957	+	WP_246432216.1	WP_246432216.1		IS110 family transposase			G4Q83_RS00465	723	240	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	100048	100248	+							G4Q83_RS22770	201		
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	100048	100248	+	WP_246432217.1	WP_246432217.1		hypothetical protein			G4Q83_RS22770	201	66	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	100239	100390	-							G4Q83_RS00470	152		partial;pseudo;old_locus_tag=G4Q83_00475
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	100239	100390	-				IS1595 family transposase			G4Q83_RS00470	152		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	100975	101421	+					aroQ		G4Q83_RS00475	447		old_locus_tag=G4Q83_00480
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	100975	101421	+	WP_128420432.1	WP_128420432.1		type II 3-dehydroquinate dehydratase	aroQ		G4Q83_RS00475	447	148	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	101527	101991	+					accB		G4Q83_RS00480	465		old_locus_tag=G4Q83_00485
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	101527	101991	+	WP_128420433.1	WP_128420433.1		acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		G4Q83_RS00480	465	154	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	102123	103490	+					accC		G4Q83_RS00485	1368		old_locus_tag=G4Q83_00490
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	102123	103490	+	WP_128420434.1	WP_128420434.1		acetyl-CoA carboxylase biotin carboxylase subunit	accC		G4Q83_RS00485	1368	455	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	103588	103889	+							G4Q83_RS00490	302		pseudo;old_locus_tag=G4Q83_00495
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	103588	103889	+				DUF1643 domain-containing protein			G4Q83_RS00490	302		pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	103879	104142	+							G4Q83_RS00495	264		old_locus_tag=G4Q83_00500
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	103879	104142	+	WP_211288304.1	WP_211288304.1		hypothetical protein			G4Q83_RS00495	264	87	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	104303	104818	+							G4Q83_RS00500	516		old_locus_tag=G4Q83_00505
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	104303	104818	+	WP_128420435.1	WP_128420435.1		peptide deformylase			G4Q83_RS00500	516	171	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	104868	106529	-					ettA		G4Q83_RS00505	1662		old_locus_tag=G4Q83_00510
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	104868	106529	-	WP_128420436.1	WP_128420436.1		energy-dependent translational throttle protein EttA	ettA		G4Q83_RS00505	1662	553	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	106933	107518	-							G4Q83_RS22775	586		partial;pseudo
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	106933	107518	-				IS30 family transposase			G4Q83_RS22775	586		partial;pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	107644	108054	-							G4Q83_RS00515	411		partial;pseudo;old_locus_tag=G4Q83_00520
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	107644	108054	-				transposase			G4Q83_RS00515	411		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	108345	109328	+							G4Q83_RS00520	984		old_locus_tag=G4Q83_00525
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	108345	109328	+	WP_185817191.1	WP_185817191.1		IS5 family transposase			G4Q83_RS00520	984	327	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	109468	109857	+					tnpA		G4Q83_RS00525	390		pseudo;old_locus_tag=G4Q83_00530
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	109468	109857	+				IS200/IS605 family transposase	tnpA		G4Q83_RS00525	390		pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	109960	110766	-							G4Q83_RS00530	807		old_locus_tag=G4Q83_00535
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	109960	110766	-	WP_185817310.1	WP_185817310.1		IS5 family transposase			G4Q83_RS00530	807	268	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	110864	112210	-					rlmD		G4Q83_RS00535	1347		old_locus_tag=G4Q83_00540
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	110864	112210	-	WP_128419507.1	WP_128419507.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		G4Q83_RS00535	1347	448	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	112501	113211	+							G4Q83_RS00540	711		old_locus_tag=G4Q83_00545
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	112501	113211	+	WP_128419508.1	WP_128419508.1		response regulator			G4Q83_RS00540	711	236	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	113318	113587	-							G4Q83_RS00545	270		old_locus_tag=G4Q83_00550
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	113318	113587	-	WP_221893104.1	WP_221893104.1		transposase			G4Q83_RS00545	270	89	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	113567	114577	+							G4Q83_RS22780	1011		pseudo;old_locus_tag=G4Q83_00555
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	113567	114577	+				IS30 family transposase			G4Q83_RS22780	1011		pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	114641	115168	+							G4Q83_RS00555	528		old_locus_tag=G4Q83_00560
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	114641	115168	+	WP_128419509.1	WP_128419509.1		CYTH domain-containing protein			G4Q83_RS00555	528	175	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	115248	115651	+							G4Q83_RS22785	404		partial;pseudo;old_locus_tag=G4Q83_00565
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	115248	115651	+				DsbA family protein			G4Q83_RS22785	404		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	115654	116127	+							G4Q83_RS00560	474		old_locus_tag=G4Q83_00570
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	115654	116127	+	WP_128419510.1	WP_128419510.1		VOC family protein			G4Q83_RS00560	474	157	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	116241	116378	+							G4Q83_RS00565	138		old_locus_tag=G4Q83_00575
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	116241	116378	+	WP_170069143.1	WP_170069143.1		hypothetical protein			G4Q83_RS00565	138	45	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	116404	117202	-							G4Q83_RS00570	799		old_locus_tag=G4Q83_00580
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	116404	117202	-	WP_128419537.1	WP_128419537.1		IS5 family transposase			G4Q83_RS00570	801	266	ribosomal_slippage
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	117278	118026	-							G4Q83_RS00575	749		partial;pseudo;old_locus_tag=G4Q83_00585
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	117278	118026	-				IS5 family transposase			G4Q83_RS00575	749		partial;pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	118258	118609	-							G4Q83_RS22790	352		partial;pseudo;old_locus_tag=G4Q83_00590
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	118258	118609	-				dihydroxy-acid dehydratase			G4Q83_RS22790	352		partial;pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	118972	119988	+							G4Q83_RS00585	1017		partial;pseudo;old_locus_tag=G4Q83_00595
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	118972	119988	+				sugar-binding protein			G4Q83_RS00585	1017		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	120006	121562	+							G4Q83_RS00590	1557		old_locus_tag=G4Q83_00600
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	120006	121562	+	WP_128419512.1	WP_128419512.1		ATP-binding cassette domain-containing protein			G4Q83_RS00590	1557	518	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	121546	122751	+							G4Q83_RS00595	1206		old_locus_tag=G4Q83_00605
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	121546	122751	+	WP_221893107.1	WP_221893107.1		sugar ABC transporter permease			G4Q83_RS00595	1206	401	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	122765	123337	-							G4Q83_RS00600	573		old_locus_tag=G4Q83_00610
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	122765	123337	-	WP_211288274.1	WP_211288274.1		FCD domain-containing protein			G4Q83_RS00600	573	190	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	123487	123636	-							G4Q83_RS00605	150		partial;pseudo;old_locus_tag=G4Q83_00615
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	123487	123636	-				transposase			G4Q83_RS00605	150		partial;pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	123763	124130	+							G4Q83_RS00610	368		partial;pseudo;old_locus_tag=G4Q83_00620
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	123763	124130	+				DsbA family protein			G4Q83_RS00610	368		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	124335	125342	+					nagZ		G4Q83_RS00615	1008		old_locus_tag=G4Q83_00625
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	124335	125342	+	WP_128419539.1	WP_128419539.1		beta-N-acetylhexosaminidase	nagZ		G4Q83_RS00615	1008	335	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	125342	125896	+							G4Q83_RS00620	555		old_locus_tag=G4Q83_00630
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	125342	125896	+	WP_128419514.1	WP_128419514.1		hypoxanthine-guanine phosphoribosyltransferase			G4Q83_RS00620	555	184	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	125958	126710	+							G4Q83_RS00625	753		old_locus_tag=G4Q83_00635
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	125958	126710	+	WP_128419515.1	WP_128419515.1		S-methyl-5'-thioinosine phosphorylase			G4Q83_RS00625	753	250	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	126851	127006	+							G4Q83_RS00630	156		old_locus_tag=G4Q83_00640
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	126851	127006	+	WP_246432355.1	WP_246432355.1		cold shock domain-containing protein			G4Q83_RS00630	156	51	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	127104	128360	+							G4Q83_RS00635	1257		old_locus_tag=G4Q83_00645
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	127104	128360	+	WP_170069145.1	WP_170069145.1		FAD-dependent monooxygenase			G4Q83_RS00635	1257	418	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	128481	129131	-					pdeM		G4Q83_RS00640	651		old_locus_tag=G4Q83_00650
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	128481	129131	-	WP_128419516.1	WP_128419516.1		ligase-associated DNA damage response endonuclease PdeM	pdeM		G4Q83_RS00640	651	216	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	129121	131664	-							G4Q83_RS00645	2544		old_locus_tag=G4Q83_00655
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	129121	131664	-	WP_128419517.1	WP_128419517.1		ligase-associated DNA damage response DEXH box helicase			G4Q83_RS00645	2544	847	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	131661	133253	-							G4Q83_RS00650	1593		old_locus_tag=G4Q83_00660
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	131661	133253	-	WP_128419518.1	WP_128419518.1		ATP-dependent DNA ligase			G4Q83_RS00650	1593	530	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	133250	134254	-							G4Q83_RS00655	1005		old_locus_tag=G4Q83_00665
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	133250	134254	-	WP_128419519.1	WP_128419519.1		ligase-associated DNA damage response exonuclease			G4Q83_RS00655	1005	334	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	134354	135994	+							G4Q83_RS00660	1641		old_locus_tag=G4Q83_00670
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	134354	135994	+	WP_128419520.1	WP_128419520.1		acyl-CoA dehydrogenase family protein			G4Q83_RS00660	1641	546	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	136083	136451	-							G4Q83_RS00665	369		old_locus_tag=G4Q83_00675
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	136083	136451	-	WP_128419521.1	WP_128419521.1		hypothetical protein			G4Q83_RS00665	369	122	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	136448	136984	-							G4Q83_RS00670	537		old_locus_tag=G4Q83_00680
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	136448	136984	-	WP_128419522.1	WP_128419522.1		polymer-forming cytoskeletal protein			G4Q83_RS00670	537	178	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	137090	138796	-							G4Q83_RS00675	1707		old_locus_tag=G4Q83_00685
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	137090	138796	-	WP_128419523.1	WP_128419523.1		GGDEF domain-containing protein			G4Q83_RS00675	1707	568	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	138943	139296	-							G4Q83_RS00680	354		old_locus_tag=G4Q83_00690
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	138943	139296	-	WP_128419524.1	WP_128419524.1		hypothetical protein			G4Q83_RS00680	354	117	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	139706	140047	-							G4Q83_RS00685	342		old_locus_tag=G4Q83_00695
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	139706	140047	-	WP_128419525.1	WP_128419525.1		hypothetical protein			G4Q83_RS00685	342	113	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	140172	141347	-							G4Q83_RS00690	1176		old_locus_tag=G4Q83_00700
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	140172	141347	-	WP_128419526.1	WP_128419526.1		thiolase family protein			G4Q83_RS00690	1176	391	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	141422	142101	+							G4Q83_RS00695	680		pseudo;old_locus_tag=G4Q83_00705
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	141422	142101	+				autotransporter domain-containing protein			G4Q83_RS00695	680		pseudo
