# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	85186	85875	+	WP_046978646.1	WP_046978646.1		aspartate/glutamate racemase family protein			FZ025_RS00380	690	229	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	85980	86702	-							FZ025_RS00385	723		old_locus_tag=FZ025_00390
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	85980	86702	-	WP_046978647.1	WP_046978647.1		phosphatase PAP2 family protein			FZ025_RS00385	723	240	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	86683	87948	-					ispG		FZ025_RS00390	1266		old_locus_tag=FZ025_00395
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	86683	87948	-	WP_046978648.1	WP_046978648.1		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		FZ025_RS00390	1266	421	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	88075	89298	+							FZ025_RS00395	1224		old_locus_tag=FZ025_00400
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	88075	89298	+	WP_104558324.1	WP_104558324.1		ATP-binding protein			FZ025_RS00395	1224	407	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	89295	89873	+							FZ025_RS00400	579		old_locus_tag=FZ025_00405
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	89295	89873	+	WP_046978650.1	WP_046978650.1		response regulator transcription factor			FZ025_RS00400	579	192	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	90026	91813	+							FZ025_RS00405	1788		old_locus_tag=FZ025_00410
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	90026	91813	+	WP_046978651.1	WP_046978651.1		sensor domain-containing phosphodiesterase			FZ025_RS00405	1788	595	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	92110	93240	-							FZ025_RS00410	1131		old_locus_tag=FZ025_00415
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	92110	93240	-	WP_104558340.1	WP_104558340.1		cellulase family glycosylhydrolase			FZ025_RS00410	1131	376	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	93784	95346	-							FZ025_RS00415	1563		old_locus_tag=FZ025_00420
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	93784	95346	-	WP_104558325.1	WP_104558325.1		sodium/sugar symporter			FZ025_RS00415	1563	520	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	95638	98229	-							FZ025_RS00420	2592		old_locus_tag=FZ025_00425
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	95638	98229	-	WP_104558326.1	WP_104558326.1		exo 1,3/1,4-beta-D-glucan glucohydrolase			FZ025_RS00420	2592	863	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	98765	99106	-							FZ025_RS00425	342		old_locus_tag=FZ025_00430
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	98765	99106	-	WP_146093522.1	WP_146093522.1		hypothetical protein			FZ025_RS00425	342	113	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	99146	100444	-							FZ025_RS22125	1299		
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	99146	100444	-	WP_244292427.1	WP_244292427.1		peptidoglycan-binding protein			FZ025_RS22125	1299	432	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	100488	101108	-							FZ025_RS00435	621		old_locus_tag=FZ025_00440
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	100488	101108	-	WP_146093523.1	WP_146093523.1		hypothetical protein			FZ025_RS00435	621	206	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	101065	101562	-							FZ025_RS00440	498		old_locus_tag=FZ025_00445
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	101065	101562	-	WP_104558341.1	WP_104558341.1		DUF4189 domain-containing protein			FZ025_RS00440	498	165	
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	101570	102340	-							FZ025_RS00445	771		partial;pseudo;old_locus_tag=FZ025_00450
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	101570	102340	-				type IV secretion system protein			FZ025_RS00445	771		partial;pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	102334	103665	-							FZ025_RS00450	1332		old_locus_tag=FZ025_00455
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	102334	103665	-	WP_104559057.1	WP_104559057.1		peptidoglycan-binding protein			FZ025_RS00450	1332	443	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	103715	104320	-							FZ025_RS00455	606		old_locus_tag=FZ025_00460
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	103715	104320	-	WP_244292428.1	WP_244292428.1		lysozyme inhibitor LprI family protein			FZ025_RS00455	606	201	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	104329	104820	-							FZ025_RS00460	492		old_locus_tag=FZ025_00465
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	104329	104820	-	WP_104559056.1	WP_104559056.1		DUF4189 domain-containing protein			FZ025_RS00460	492	163	
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	104964	105245	-							FZ025_RS00465	282		partial;pseudo;old_locus_tag=FZ025_00470
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	104964	105245	-				hypothetical protein			FZ025_RS00465	282		partial;pseudo
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	105373	105596	-							FZ025_RS00470	224		partial;pseudo;old_locus_tag=FZ025_00475
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	105373	105596	-				IS1595 family transposase			FZ025_RS00470	224		partial;pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	105583	106077	-							FZ025_RS00475	495		old_locus_tag=FZ025_00480
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	105583	106077	-	WP_104559055.1	WP_104559055.1		DUF4189 domain-containing protein			FZ025_RS00475	495	164	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	106084	107178	-							FZ025_RS00480	1095		old_locus_tag=FZ025_00485
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	106084	107178	-	WP_158185503.1	WP_158185503.1		type IV secretion system protein			FZ025_RS00480	1095	364	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	107263	108042	-							FZ025_RS00485	780		old_locus_tag=FZ025_00490
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	107263	108042	-	WP_053057338.1	WP_053057338.1		hypothetical protein			FZ025_RS00485	780	259	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	108114	110585	-							FZ025_RS00490	2472		old_locus_tag=FZ025_00495
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	108114	110585	-	WP_046980757.1	WP_046980757.1		VirB4 family type IV secretion/conjugal transfer ATPase			FZ025_RS00490	2472	823	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	110770	111081	-							FZ025_RS00495	312		old_locus_tag=FZ025_00500
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	110770	111081	-	WP_046980758.1	WP_046980758.1		VirB3 family type IV secretion system protein			FZ025_RS00495	312	103	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	111074	111487	-							FZ025_RS00500	414		old_locus_tag=FZ025_00505
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	111074	111487	-	WP_046980759.1	WP_046980759.1		TrbC/VirB2 family protein			FZ025_RS00500	414	137	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	111558	112448	-							FZ025_RS00505	891		old_locus_tag=FZ025_00510
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	111558	112448	-	WP_046980760.1	WP_046980760.1		lytic transglycosylase domain-containing protein			FZ025_RS00505	891	296	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	112583	113626	-					virB11		FZ025_RS00510	1044		old_locus_tag=FZ025_00515
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	112583	113626	-	WP_104559026.1	WP_104559026.1		P-type DNA transfer ATPase VirB11	virB11		FZ025_RS00510	1044	347	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	113645	114817	-							FZ025_RS00515	1173		old_locus_tag=FZ025_00520
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	113645	114817	-	WP_046981800.1	WP_046981800.1		TrbI/VirB10 family protein			FZ025_RS00515	1173	390	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	114814	115566	-							FZ025_RS00520	753		old_locus_tag=FZ025_00525
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	114814	115566	-	WP_244292429.1	WP_244292429.1		TrbG/VirB9 family P-type conjugative transfer protein			FZ025_RS00520	753	250	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	115572	116543	-							FZ025_RS00525	972		old_locus_tag=FZ025_00530
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	115572	116543	-	WP_046981802.1	WP_046981802.1		type IV secretion system protein			FZ025_RS00525	972	323	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	116607	117035	-							FZ025_RS00530	429		old_locus_tag=FZ025_00535
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	116607	117035	-	WP_046981803.1	WP_046981803.1		hypothetical protein			FZ025_RS00530	429	142	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	116938	117276	+							FZ025_RS21810	339		
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	116938	117276	+	WP_167523855.1	WP_167523855.1		hypothetical protein			FZ025_RS21810	339	112	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	117461	119134	-							FZ025_RS00540	1674		old_locus_tag=FZ025_00545
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	117461	119134	-	WP_046981805.1	WP_046981805.1		type IV secretory system conjugative DNA transfer family protein			FZ025_RS00540	1674	557	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	119169	119336	-							FZ025_RS00545	168		old_locus_tag=FZ025_00550
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	119169	119336	-	WP_208803713.1	WP_208803713.1		hypothetical protein			FZ025_RS00545	168	55	
gene	tRNA	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	119976	120050	-							FZ025_RS00555	75		old_locus_tag=FZ025_00560
tRNA		GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	119976	120050	-				tRNA-Val			FZ025_RS00555	75		anticodon=GAC
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	120164	122185	-					uvrB		FZ025_RS00560	2022		old_locus_tag=FZ025_00565
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	120164	122185	-	WP_104559024.1	WP_104559024.1		excinuclease ABC subunit UvrB	uvrB		FZ025_RS00560	2022	673	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	122405	122905	+							FZ025_RS00565	501		old_locus_tag=FZ025_00570
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	122405	122905	+	WP_053057425.1	WP_053057425.1		GspH/FimT family pseudopilin			FZ025_RS00565	501	166	
gene	tRNA	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	122973	123049	+							FZ025_RS00570	77		old_locus_tag=FZ025_00575
tRNA		GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	122973	123049	+				tRNA-Asn			FZ025_RS00570	77		anticodon=GTT
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	123133	123420	-							FZ025_RS00575	288		old_locus_tag=FZ025_00580
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	123133	123420	-	WP_046981917.1	WP_046981917.1		helix-turn-helix domain-containing protein			FZ025_RS00575	288	95	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	123514	124023	+							FZ025_RS00580	510		old_locus_tag=FZ025_00585
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	123514	124023	+	WP_046981916.1	WP_046981916.1		hypothetical protein			FZ025_RS00580	510	169	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	124111	124626	-							FZ025_RS00585	516		old_locus_tag=FZ025_00590
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	124111	124626	-	WP_046981915.1	WP_046981915.1		hypothetical protein			FZ025_RS00585	516	171	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	124775	125047	+							FZ025_RS00590	273		old_locus_tag=FZ025_00595
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	124775	125047	+	WP_104559027.1	WP_104559027.1		type II toxin-antitoxin system HigB family toxin			FZ025_RS00590	273	90	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	125034	126263	+							FZ025_RS00595	1230		old_locus_tag=FZ025_00600
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	125034	126263	+	WP_046981914.1	WP_046981914.1		ImmA/IrrE family metallo-endopeptidase			FZ025_RS00595	1230	409	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	126265	127392	+							FZ025_RS00600	1128		old_locus_tag=FZ025_00605
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	126265	127392	+	WP_046981913.1	WP_046981913.1		beta family protein			FZ025_RS00600	1128	375	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	127428	127676	+							FZ025_RS00605	249		old_locus_tag=FZ025_00610
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	127428	127676	+	WP_046981912.1	WP_046981912.1		hypothetical protein			FZ025_RS00605	249	82	
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	127801	129049	+							FZ025_RS00610	1249		pseudo;old_locus_tag=FZ025_00615
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	127801	129049	+				IS3 family transposase			FZ025_RS00610	1249		pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	129128	129556	+							FZ025_RS00615	429		old_locus_tag=FZ025_00620
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	129128	129556	+	WP_053057436.1	WP_053057436.1		ParA family protein			FZ025_RS00615	429	142	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	129546	130385	+							FZ025_RS00620	840		old_locus_tag=FZ025_00625
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	129546	130385	+	WP_158185504.1	WP_158185504.1		ParB/RepB/Spo0J family partition protein			FZ025_RS00620	840	279	
gene	pseudogene	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	130370	131924	-							FZ025_RS00625	1555		pseudo;old_locus_tag=FZ025_00630
CDS	without_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	130370	131924	-				IS3 family transposase			FZ025_RS00625	1555		pseudo
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	132016	132273	+							FZ025_RS00630	258		old_locus_tag=FZ025_00635
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	132016	132273	+	WP_046981242.1	WP_046981242.1		hypothetical protein			FZ025_RS00630	258	85	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	132357	132596	+							FZ025_RS00635	240		old_locus_tag=FZ025_00640
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	132357	132596	+	WP_046981243.1	WP_046981243.1		hypothetical protein			FZ025_RS00635	240	79	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	132790	133059	+							FZ025_RS00640	270		old_locus_tag=FZ025_00645
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	132790	133059	+	WP_046981244.1	WP_046981244.1		hypothetical protein			FZ025_RS00640	270	89	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	133122	133634	-							FZ025_RS00645	513		old_locus_tag=FZ025_00650
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	133122	133634	-	WP_046981245.1	WP_046981245.1		hypothetical protein			FZ025_RS00645	513	170	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	133647	134030	-							FZ025_RS00650	384		old_locus_tag=FZ025_00655
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	133647	134030	-	WP_046981246.1	WP_046981246.1		hypothetical protein			FZ025_RS00650	384	127	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	134064	134396	-							FZ025_RS00655	333		old_locus_tag=FZ025_00660
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	134064	134396	-	WP_046981247.1	WP_046981247.1		hypothetical protein			FZ025_RS00655	333	110	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	134393	135118	-							FZ025_RS00660	726		old_locus_tag=FZ025_00665
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	134393	135118	-	WP_244292430.1	WP_244292430.1		hypothetical protein			FZ025_RS00660	726	241	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	135118	136092	-							FZ025_RS00665	975		old_locus_tag=FZ025_00670
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	135118	136092	-	WP_244292431.1	WP_244292431.1		transglutaminase-like domain-containing protein			FZ025_RS00665	975	324	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	136581	137683	-							FZ025_RS00670	1103		old_locus_tag=FZ025_00680
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	136581	137683	-	WP_104559073.1	WP_104559073.1		IS3 family transposase			FZ025_RS00670	1104	367	ribosomal_slippage
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	137821	138186	-							FZ025_RS00675	366		old_locus_tag=FZ025_00690
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	137821	138186	-	WP_244292432.1	WP_244292432.1		type IV pilin protein			FZ025_RS00675	366	121	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	138255	141551	-							FZ025_RS00680	3297		old_locus_tag=FZ025_00695
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	138255	141551	-	WP_244292433.1	WP_244292433.1		pilus assembly protein			FZ025_RS00680	3297	1098	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	141635	142165	-							FZ025_RS00685	531		old_locus_tag=FZ025_00700
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	141635	142165	-	WP_046981252.1	WP_046981252.1		PilX N-terminal domain-containing pilus assembly protein			FZ025_RS00685	531	176	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	142162	143100	-							FZ025_RS00690	939		old_locus_tag=FZ025_00705
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	142162	143100	-	WP_244292560.1	WP_244292560.1		PilW family protein			FZ025_RS00690	939	312	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	143157	143651	-					pilV		FZ025_RS00695	495		old_locus_tag=FZ025_00710
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	143157	143651	-	WP_046981254.1	WP_046981254.1		type IV pilus modification protein PilV	pilV		FZ025_RS00695	495	164	
gene	protein_coding	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	143672	144139	-							FZ025_RS00700	468		old_locus_tag=FZ025_00715
CDS	with_protein	GCF_009769165.1	Primary Assembly	chromosome		NZ_CP043476.1	143672	144139	-	WP_244292434.1	WP_244292434.1		GspH/FimT family pseudopilin			FZ025_RS00700	468	155	
